"ID","Gender","Status","Children","Est Income","Car Owner","Age","LongDistance","International","Local","DroppedPeak","DroppedOffPeak","Paymethod","LocalBilltype","LongDistanceBilltype","Usage","RatePlan","CHURN"
"1297","F","S","1","27783.60","N","14.04","4.97","6.53","18.07","1","0","CC","FreeLocal","Standard","29.58","2","T"
"1298","F","S","1","86252.80","Y","59.00","1.46","0.00","43.97","2","0","CC","Budget","Standard","45.44","4","F"
"1299","F","M","1","38738.30","N","60.00","11.55","0.00","48.18","1","0","CC","Budget","Intnl_discount","59.73","1","F"
"1300","F","M","2","60485.50","N","41.666667","11.7","0.00","28.70","3","0","Auto","Budget","Intnl_discount","40.41","4","F"
"1301","F","M","1","56722.80","N","60.593333","17.37","6.21","51.17","2","0","CC","FreeLocal","Standard","74.77","4","T"
"1302","F","M","0","55000.00","N","48.373333","0.37","0.00","28.66","5","0","CC","FreeLocal","Standard","29.04","4","T"
"1303","F","M","2","809.43","Y","31.913333","0","0.00","2.89","0","0","CH","FreeLocal","Intnl_discount","2.89","1","F"
"1304","M","S","1","76529.80","N","58.28","18.46","5.36","20.05","0","0","CC","Budget","Standard","43.89","2","T"
"1305","F","M","2","34577.70","N","63.253333","29.18","0.00","116.57","0","3","CH","Budget","Standard","145.75","2","F"
"1306","M","M","0","23000.00","Y","61.02","28.92","0.00","45.47","2","0","CH","Budget","Standard","74.40","4","T"
"1307","F","M","0","77000.00","N","55.00","27.56","0.00","45.46","6","0","Auto","Budget","Standard","73.02","1","F"
"1308","F","S","2","19008.40","Y","52.166667","10.54","0.00","137.19","1","0","CC","FreeLocal","Standard","147.74","1","T"
"1309","F","M","0","98056.30","N","55.966667","23.7","0.00","126.96","1","0","Auto","FreeLocal","Standard","150.67","3","F"
"1310","M","M","0","73400.00","Y","53.213333","0","0.00","2.21","1","0","CH","Budget","Standard","2.21","1","T"
"1311","F","M","0","53432.20","Y","57.00","12.56","0.00","83.48","2","0","CH","FreeLocal","Standard","96.04","1","F"
"1312","M","M","0","78894.20","N","52.74","2","1.41","43.23","1","0","CH","Budget","Intnl_discount","46.65","3","T"
"1313","M","S","1","16432.10","Y","20.92","20.41","8.89","80.47","1","0","CH","Budget","Intnl_discount","109.78","3","T"
"1314","M","M","0","62797.90","N","54.446667","8.32","4.28","55.48","8","0","CH","Budget","Intnl_discount","68.09","3","T"
"1315","M","S","1","71329.90","Y","42.233333","14.27","3.55","45.92","1","0","CC","Budget","Standard","63.75","1","T"
"1316","F","S","0","91498.90","N","52.00","21.52","0.00","25.35","2","0","CC","Budget","Standard","46.88","2","F"
"1317","M","S","0","3601.71","N","49.266667","9.57","4.19","111.84","1","0","Auto","Budget","Intnl_discount","125.60","4","T"
"1318","F","S","1","33084.30","Y","50.313333","19.77","0.00","105.28","0","0","CH","Budget","Standard","125.05","1","F"
"1319","F","S","0","20913.60","N","53.013333","22.99","7.16","65.77","0","0","CC","FreeLocal","Standard","95.93","1","T"
"1320","M","M","0","62724.50","Y","55.00","21.99","8.29","52.40","0","0","Auto","FreeLocal","Standard","82.69","4","F"
"1321","F","S","1","49553.90","Y","48.00","29.94","0.00","48.60","0","0","CC","FreeLocal","Standard","78.54","1","F"
"1322","F","S","1","540.40","Y","39.213333","12.34","0.00","7.75","0","0","Auto","Budget","Intnl_discount","20.10","4","T"
"1323","F","M","0","57255.40","N","27.00","27.05","1.98","78.37","0","1","CC","FreeLocal","Standard","107.41","1","T"
"1324","F","S","1","71941.50","Y","45.00","7.99","7.34","87.88","0","0","CH","FreeLocal","Standard","103.21","3","F"
"1325","F","S","2","72583.00","Y","22.00","5.97","8.21","27.12","0","1","CH","FreeLocal","Standard","41.30","2","T"
"1326","M","M","2","67339.80","N","17.006667","27.83","5.19","48.69","0","0","CC","FreeLocal","Intnl_discount","81.72","3","F"
"1327","F","M","1","88759.50","N","60.00","29.3","0.00","114.62","0","1","CC","FreeLocal","Standard","143.93","2","F"
"1328","M","M","1","75799.90","N","46.38","22.24","7.02","64.80","0","0","CC","FreeLocal","Intnl_discount","94.06","2","T"
"1329","F","S","2","15688.50","N","53.06","14.39","0.00","8.03","0","0","CC","Budget","Standard","22.42","1","T"
"1330","F","S","0","43382.30","N","16.073333","29.67","8.76","99.94","1","0","CH","FreeLocal","Standard","138.37","4","T"
"1331","M","S","0","2805.01","Y","25.00","19.93","6.46","11.68","0","0","CC","FreeLocal","Intnl_discount","38.08","1","T"
"1332","F","S","0","5185.31","N","62.053333","16.39","5.99","30.51","0","0","CC","FreeLocal","Intnl_discount","52.90","3","T"
"1333","F","S","0","42000.00","N","16.06","26.01","0.00","108.44","0","0","CC","Budget","Standard","134.45","2","T"
"1334","F","S","0","38000.00","N","22.433333","22.96","8.28","75.27","0","0","CH","Budget","Intnl_discount","106.53","2","T"
"1335","F","M","1","81641.20","Y","19.00","13.93","6.61","78.21","0","0","CC","FreeLocal","Standard","98.76","2","T"
"1336","F","M","2","80087.70","N","41.92","8.74","0.00","22.82","0","0","CC","FreeLocal","Standard","31.56","4","F"
"1337","F","M","2","59691.30","N","38.04","21.94","0.00","256.70","0","0","CC","Budget","Standard","278.65","3","F"
"1339","F","S","2","11251.10","Y","43.00","28.42","0.00","113.48","0","0","CC","FreeLocal","Standard","141.91","2","T"
"1341","M","M","0","70908.70","N","49.62","7.7","4.55","43.20","0","0","CC","FreeLocal","Standard","55.47","1","T"
"1342","M","S","0","94928.30","N","40.18","14.42","5.61","73.74","0","0","CC","FreeLocal","Standard","93.78","1","T"
"1344","F","M","2","50622.30","N","40.46","20.45","2.07","90.19","0","0","Auto","FreeLocal","Standard","112.72","3","F"
"1346","M","M","0","78000.00","Y","50.00","16.2","4.27","18.84","1","0","CH","FreeLocal","Intnl_discount","39.32","2","T"
"1350","M","M","1","78000.00","Y","52.266667","29.55","0.00","62.81","1","0","CH","Budget","Standard","92.37","2","T"
"1352","F","S","2","93559.10","N","57.62","1.52","0.00","29.90","8","0","CC","Budget","Standard","31.42","4","F"
"1353","F","M","1","56722.80","N","60.593333","17.37","6.21","51.17","1","0","CC","FreeLocal","Standard","74.77","4","T"
"1355","M","M","1","80000.00","N","39.00","0","0.00","3.22","2","0","CC","Budget","Intnl_discount","3.22","2","F"
"1356","F","S","2","3416.62","Y","22.76","18.97","0.00","104.73","1","0","CC","Budget","Standard","123.70","2","T"
"1357","F","M","0","73069.10","Y","55.633333","0.17","0.00","10.22","0","0","Auto","Budget","Standard","10.39","4","F"
"1358","M","M","0","80000.00","Y","53.213333","15.27","0.00","25.62","0","0","CC","FreeLocal","Standard",,"4","T"
"1359","F","M","2","8032.16","N","45.666667","29.68","0.00","59.08","0","0","CC","FreeLocal","Standard","88.77","1","F"
"1360","F","S","0","93454.30","Y","48.533333","18.94","0.00","25.18","0","0","Auto","FreeLocal","Standard","44.13","1","F"
"1361","M","M","0","5745.00","Y","15.38","26.4","0.00","17.71","0","0","CC","FreeLocal","Standard","44.11","3","T"
"1362","F","S","0","83287.00","N","60.00","0.41","7.35","208.19","0","0","Auto","Budget","Standard","215.96","1","F"
"1363","F","S","0","92564.10","Y","49.133333","23.17","0.00","51.68","0","0","Auto","FreeLocal","Standard","74.86","1","F"
"1365","M","S","0","70000.00","Y","48.00","4.91","3.14","82.19","0","0","CH","Budget","Intnl_discount","90.25","3","T"
"1367","F","M","2","48322.50","Y","49.333333","6.69","0.00","43.60","0","0","CC","FreeLocal","Standard","50.29","2","F"
"1369","M","S","2","78373.50","N","35.346667","6.97","8.91","184.02","0","0","Auto","Budget","Standard","199.91","2","F"
"1370","F","M","2","81913.80","Y","49.66","6.7","0.00","46.33","0","0","CC","FreeLocal","Standard","53.03","2","F"
"1373","F","S","0","919.93","N","38.26","27.28","0.00","93.42","0","0","CH","Budget","Standard","120.71","2","T"
"1374","F","M","2","69486.80","N","30.946667","7.72","0.00","9.39","0","1","CC","Budget","Standard","17.11","1","F"
"1375","F","M","2","24482.80","N","33.533333","0","0.00","2.00","2","0","CH","Budget","Intnl_discount","2.00","1","F"
"1377","F","M","0","14573.60","N","64.606667","26.61","0.00","236.97","6","0","CC","Budget","Standard","263.58","4","F"
"1378","F","M","2","92103.80","N","52.153333","7.42","0.00","7.43","1","0","CC","Budget","Standard","14.86","2","F"
"1379","F","S","2","8392.14","Y","36.68","25.03","7.33","54.80","1","0","CH","Budget","Intnl_discount","87.16","3","T"
"1380","F","S","0","17138.20","N","63.786667","20.01","0.00","84.67","1","0","CC","FreeLocal","Intnl_discount","104.69","4","T"
"1382","F","M","2","47010.10","N","57.406667","2.54","0.00","164.76","2","0","CC","Budget","Intnl_discount","167.31","1","F"
"1384","F","D","1","67239.40","N","44.433333","12.89","0.00","53.81","1","0","Auto","FreeLocal","Intnl_discount","66.70","4","F"
"1385","M","M","1","69406.70","Y","46.826667","6.9","7.21","128.10","1","1","CC","FreeLocal","Standard","142.23","4","T"
"1387","F","M","2","83259.30","N","50.88","0","0.00","4.46","8","0","CC","Budget","Standard","4.46","1","F"
"1394","F","M","2","2185.60","N","52.513333","7.12","0.00","20.95","1","1","CH","Budget","Standard","28.07","3","F"
"1396","M","M","1","76511.30","N","62.08","21.68","3.46","17.37","2","0","CC","FreeLocal","Standard","42.52","3","T"
"1398","F","M","1","35000.00","N","22.00","27","0.00","8.84","1","0","CH","FreeLocal","Standard","34.61","3","T"
"1399","F","M","2","11234.70","Y","49.046667","0.69","0.00","112.72","0","0","CC","Budget","Standard","113.42","3","F"
"1401","F","M","2","36660.90","Y","39.96","0","0.00","3.36","0","1","CH","Budget","Intnl_discount","3.36","3","F"
"1403","F","M","2","68462.80","N","34.40","24.39","5.93","60.51","0","0","CC","FreeLocal","Standard","90.84","4","F"
"1406","F","M","2","72841.30","N","47.02","10.36","0.00","72.16","0","0","CC","Budget","Standard","82.53","3","F"
"1407","F","M","2","63670.80","Y","46.146667","27.39","0.00","51.47","0","0","Auto","FreeLocal","Standard","78.87","2","F"
"1408","M","S","0","66666.00","N","77.00","29.73","5.24","35.73","0","0","CC","Budget","Standard","70.70","3","T"
"1409","F","S","1","77000.00","Y","45.486667","20.44","0.00","100.08","0","0","Auto","Budget","Standard","120.53","2","F"
"1410","M","M","0","12387.60","N","56.173333","2","0.00","65.93","0","0","Auto","FreeLocal","Standard","93.85","2","F"
"1412","F","M","1","82931.30","N","64.64","19.24","0.00","118.00","0","0","Auto","FreeLocal","Standard","137.25","2","F"
"1413","F","M","2","57483.90","N","44.026667","17.01","0.00","27.29","0","0","CH","Budget","Standard",,"3","F"
"1415","F","S","2","21274.00","N","45.526667","10.87","0.00","32.43","0","0","Auto","FreeLocal","Standard","43.31","3","T"
"1416","F","M","2","28267.00","N","30.093333","21.87","0.00","192.53","0","0","CC","FreeLocal","Standard","214.41","4","F"
"1418","F","M","2","36725.10","N","55.793333","8.65","9.22","77.00","1","0","CH","Budget","Standard","94.88","3","F"
"1422","M","S","1","94188.30","N","57.546667","20.86","0.86","19.78","3","0","CC","Budget","Standard","41.51","3","T"
"1425","F","M","2","91861.00","Y","41.98","15.32","0.00","6.74","2","0","CC","Budget","Standard","22.06","2","F"
"1428","F","S","1","12374.90","Y","33.493333","17.49","0.00","106.10","1","0","Auto","FreeLocal","Standard","123.59","1","T"
"1429","F","M","2","69133.90","Y","26.833333","8.58","0.00","37.73","0","0","CH","FreeLocal","Standard","46.32","4","F"
"1431","F","M","2","84948.00","Y","29.446667","11.14","0.00","12.58","2","0","CH","FreeLocal","Intnl_discount","23.73","2","F"
"1432","F","M","2","30998.80","N","40.96","2.4","0.00","50.50","3","0","Auto","Budget","Standard","52.91","1","F"
"1438","M","M","2","21416.50","N","35.653333","9.9","9.17","8.53","1","0","CC","FreeLocal","Intnl_discount","27.61","1","F"
"1442","M","M","2","78554.20","N","16.70","5.59","7.26","23.03","2","0","Auto","Budget","Standard","35.88","4","F"
"1443","M","S","1","3960.50","N","14.693333","29.78","0.00","66.35","4","0","Auto","FreeLocal","Standard","96.13","4","T"
"1445","M","M","0","60101.10","Y","63.766667","27.7","6.11","124.14","3","2","CH","FreeLocal","Standard","157.96","4","T"
"1446","F","M","2","38215.90","N","30.886667","0","0.00","0.97","2","0","Auto","Budget","Standard","0.97","2","F"
"1447","F","M","1","40120.00","N","24.00","30","0.00","160.42","5","0","CC","FreeLocal","Standard","176.61","1","T"
"1448","F","M","2","49745.30","N","47.966667","2.84","0.00","24.44","0","0","CH","Budget","Intnl_discount","27.28","3","F"
"1450","F","M","2","88427.00","N","13.86","22.46","4.16","43.34","0","0","CC","Budget","Standard","69.97","3","F"
"1451","F","M","2","98003.70","Y","26.273333","1.03","0.00","83.39","0","0","CC","FreeLocal","Intnl_discount","84.42","1","F"
"1452","M","S","0","89142.70","N","53.693333","3.76","8.13","5.01","2","0","CC","Budget","Intnl_discount","16.91","3","T"
"1453","F","S","0","74530.80","N","63.086667","20.89","0.49","106.50","6","0","Auto","FreeLocal","Intnl_discount","127.89","2","F"
"1455","F","S","0","40120.00","N","24.00","37","0.00","262.91","1","0","CC","Budget","Standard","265.78","3","T"
"1460","F","M","2","76289.20","N","48.206667","22.2","0.00","82.43","1","0","CC","Budget","Intnl_discount","104.63","3","F"
"1462","M","M","1","66931.90","N","63.933333","11.72","0.39","5.35","1","0","CC","Budget","Standard","17.46","3","T"
"1463","F","S","0","40120.00","Y","23.00","32","0.00","99.73","2","0","CC","FreeLocal","Standard","108.30","4","T"
"1464","F","M","1","14085.50","N","24.00","39","0.00","26.78","1","0","Auto","FreeLocal","Intnl_discount","48.08","3","T"
"1465","F","S","0","32962.60","N","21.00","59","0.00","154.77","1","0","CC","Budget","Intnl_discount","168.28","4","T"
"1466","F","S","0","42000.00","N","22.00","43","0.00","61.44","8","0","CC","Budget","Standard","65.79","4","T"
"1467","F","S","2","43000.00","N","20.00","39","0.00","35.73","1","0","Auto","Budget","Standard","41.78","1","T"
"1468","F","D","1","77726.40","N","56.72","14","0.00","9.51","2","0","Auto","Budget","Intnl_discount","23.52","2","F"
"1469","F","S","2","42000.00","N","18.00","59","2.22","38.18","1","0","CC","FreeLocal","Standard","62.95","4","T"
"1470","F","S","1","2800.68","N","45.673333","28.45","0.00","106.30","3","0","CC","Budget","Standard","134.75","1","T"
"1474","F","M","2","90271.60","N","44.926667","13.96","0.00","96.43","2","0","CC","FreeLocal","Standard","110.40","2","F"
"1479","F","M","2","64816.60","Y","31.126667","21","0.00","6.87","5","0","CC","Budget","Standard","27.87","2","F"
"1480","F","M","2","98217.10","N","44.98","29.49","0.00","13.24","0","0","CC","FreeLocal","Standard","42.74","4","F"
"1482","F","S","1","2929.13","N","53.506667","14","0.00","88.23","0","0","CH","Budget","Intnl_discount","102.23","3","T"
"1484","F","M","2","41876.60","Y","44.093333","6.78","0.00","132.65","0","0","CC","FreeLocal","Standard","139.44","4","F"
"1485","M","M","0","96223.40","Y","64.76","11.81","0.63","5.73","2","0","CC","FreeLocal","Standard","18.18","2","T"
"1486","F","S","0","15989.30","N","61.693333","3.67","0.00","25.49","6","1","CC","Budget","Intnl_discount","29.17","3","T"
"1487","M","M","0","69168.40","Y","62.426667","14.16","6.01","214.73","1","0","CC","Budget","Standard","234.91","4","T"
"1488","M","M","1","92148.50","Y","33.00","2","0.00","100.90","1","0","CC","Budget","Intnl_discount","113.68","2","F"
"1489","M","M","0","96681.00","Y","19.76","2","7.66","40.92","1","0","CC","Budget","Standard","73.76","2","F"
"1490","M","S","0","62705.90","Y","33.00","2","0.00","6.81","2","0","CC","FreeLocal","Intnl_discount","33.44","2","F"
"1491","M","S","0","80221.20","N","29.026667","2","0.00","49.56","1","0","Auto","FreeLocal","Standard","50.48","2","F"
"1492","M","S","0","84479.20","N","32.00","1","0.00","43.01","1","0","CC","FreeLocal","Standard","56.23","2","F"
"1493","F","M","2","64977.40","N","38.193333","28.11","0.00","17.66","8","0","CC","FreeLocal","Standard","45.77","2","F"
"1494","F","M","0","77994.00","N","50.553333","12.4","0.00","89.62","1","0","CH","FreeLocal","Standard","102.02","1","T"
"1495","M","M","2","90103.70","N","34.946667","12.23","8.87","45.34","2","0","CC","Budget","Intnl_discount","66.45","2","F"
"1496","F","M","0","59008.40","Y","30.18","12.86","0.00","18.73","1","0","CC","Budget","Standard","31.59","1","T"
"1497","M","M","2","5265.35","N","52.873333","2.33","5.30","23.46","0","0","Auto","Budget","Intnl_discount","31.10","4","F"
"1498","M","S","1","84978.10","N","21.64","5.03","7.68","76.07","0","0","CH","FreeLocal","Intnl_discount","88.79","2","F"
"1499","F","M","2","36647.90","N","49.986667","21.41","0.00","85.96","0","0","CC","Budget","Intnl_discount","107.38","1","T"
"1500","F","S","0","64319.20","N","41.226667","3.01","0.00","37.15","0","0","CH","Budget","Intnl_discount","40.16","1","T"
"1501","F","S","1","73338.00","N","48.246667","20.92","0.00","9.01","0","0","Auto","Budget","Intnl_discount","29.93","2","F"
"1502","F","S","0","433.74","N","60.746667","3.3","0.00","40.91","0","0","CC","FreeLocal","Standard","44.22","1","T"
"1503","F","M","2","16962.20","N","45.36","18.6","0.00","8.96","0","0","CC","Budget","Standard","27.57","2","F"
"1505","M","M","2","10708.30","N","26.026667","20.83","4.85","117.26","0","0","CH","Budget","Intnl_discount","142.95","4","F"
"1508","F","M","0","2031.61","N","20.30","21.64","0.00","87.40","0","0","CC","Budget","Standard","109.04","3","T"
"1512","F","S","2","16938.50","N","43.00","13.35","0.00","8.76","0","0","CH","FreeLocal","Standard","22.11","4","F"
"1515","F","M","0","55221.00","N","47.00","0.49","0.00","15.20","0","0","CC","FreeLocal","Standard","15.69","3","F"
"1516","F","M","1","8073.11","N","48.00","28.7","0.00","60.35","0","0","Auto","FreeLocal","Standard","89.05","3","F"
"1517","M","M","0","95448.60","Y","53.68","24.24","0.00","5.21","1","0","CH","Budget","Standard","29.46","4","F"
"1518","M","S","1","24141.50","Y","17.006667","28.82","0.00","97.05","0","0","CC","FreeLocal","Standard","125.87","1","T"
