ID,Sex,Region,Children,Est_Income,Car_Owner,Status,Paymethod,LocalBilltype,Customer_Segments,Trips_To_The_Website_Yr,Avg_Spend_Per_Store_Visit,Customer_Loyality_Code,Number_Of_Transactions_Current_Year,Response,Age_BIN
2451,F,2,1,13829.4,N,M,CH,FreeLocal,Low Value and No Kids,7,8.84,1,23,Did Not Respond,1
2452,F,3,2,11234.7,Y,M,CC,Budget,High Income Families,23,112.72,4,0,Did Not Respond,3
2454,F,2,1,82931.3,N,M,Auto,FreeLocal,Married No Kids,27,118,1,10,Responded,5
2455,F,3,2,57483.9,N,M,CH,Budget,Low Value and No Kids,9,27.29,3,9,Did Not Respond,3
2457,F,3,2,21274,N,S,Auto,FreeLocal,Married No Kids,9,32.43,3,5,Responded,3
2458,F,3,2,28267,N,M,CC,FreeLocal,High Income Families,43,192.53,2,11,Did Not Respond,2
2460,F,3,2,36725.1,N,M,CH,Budget,Low Value and No Kids,19,77,2,4,Did Not Respond,4
2464,M,2,1,94188.3,N,S,CC,Budget,High Income Families,8,19.78,4,10,Responded,4
2467,F,3,2,91861,Y,M,CC,Budget,High Income Families,4,6.74,3,8,Did Not Respond,3
2470,F,2,1,12374.9,Y,S,Auto,FreeLocal,Married No Kids,25,106.1,3,9,Responded,2
2471,F,3,2,69133.9,Y,M,CH,FreeLocal,Low Value and No Kids,9,37.73,4,4,Did Not Respond,2
2473,F,3,2,84948,Y,M,CH,FreeLocal,Low Value and No Kids,5,12.58,1,6,Did Not Respond,2
2474,F,3,2,30998.8,N,M,Auto,Budget,Married No Kids,11,50.5,4,1,Did Not Respond,3
2480,M,3,2,21416.5,N,M,CC,FreeLocal,High Income Families,6,8.53,3,5,Did Not Respond,2
2484,M,1,0,78554.2,N,S,Auto,Budget,Married No Kids,7,23.03,2,3,Did Not Respond,1
2485,F,3,2,38215.9,N,M,Auto,Budget,Married No Kids,0,0.97,2,0,Did Not Respond,2
2486,F,2,1,30000,N,M,CC,FreeLocal,High Income Families,35,160.42,1,17,Responded,1
2487,F,3,2,49745.3,N,M,CH,Budget,Low Value and No Kids,5,24.44,2,1,Did Not Respond,3
2489,F,3,2,88427,N,M,CC,Budget,High Income Families,14,43.34,1,11,Did Not Respond,1
2490,F,3,2,98003.7,Y,M,CC,FreeLocal,High Income Families,17,83.39,2,1,Did Not Respond,2
2491,M,1,0,89142.7,N,S,CC,Budget,High Income Families,3,5.01,3,2,Responded,4
2492,F,1,0,74530.8,N,S,Auto,FreeLocal,Married No Kids,26,106.5,4,10,Did Not Respond,4
2494,F,1,0,41000,N,S,CC,Budget,High Income Families,53,262.91,1,14,Responded,1
2499,F,3,2,76289.2,N,M,CC,Budget,High Income Families,21,82.43,3,11,Did Not Respond,3
2501,M,2,1,66931.9,N,M,CC,Budget,High Income Families,3,5.35,1,6,Responded,4
2502,M,1,0,9309.57,Y,S,CC,FreeLocal,High Income Families,22,99.73,2,4,Did Not Respond,2
2503,F,2,1,32962.6,N,M,Auto,FreeLocal,Married No Kids,10,26.78,3,13,Responded,1
2504,F,1,0,42000,N,S,CC,Budget,High Income Families,34,154.77,3,20,Responded,1
2505,F,1,0,39000,N,S,CC,Budget,High Income Families,13,61.44,1,30,Responded,1
2506,F,3,2,42000,N,S,Auto,Budget,Married No Kids,8,35.73,1,22,Did Not Respond,1
2507,F,2,1,77726.4,N,D,Auto,Budget,Married No Kids,5,9.51,3,7,Did Not Respond,4
2508,F,3,2,35089,N,S,CC,FreeLocal,High Income Families,13,38.18,3,21,Did Not Respond,1
2509,F,2,1,2800.68,N,S,CC,Budget,High Income Families,27,106.3,1,14,Responded,3
2512,F,3,2,90271.6,N,M,CC,FreeLocal,High Income Families,22,96.43,3,7,Did Not Respond,3
2516,F,3,2,64816.6,Y,M,CC,Budget,High Income Families,6,6.87,4,11,Did Not Respond,2
2517,F,3,2,98217.1,N,M,CC,FreeLocal,High Income Families,9,13.24,1,15,Did Not Respond,3
2520,F,1,0,15989.3,N,S,CC,Budget,High Income Families,6,25.49,2,2,Responded,4
2526,M,2,1,84978.1,N,S,CH,FreeLocal,Low Value and No Kids,18,76.07,2,3,Did Not Respond,1
2527,F,3,2,36647.9,N,M,CC,Budget,High Income Families,21,85.96,4,11,Did Not Respond,3
2528,F,1,0,64319.2,N,S,CH,Budget,Low Value and No Kids,8,37.15,1,2,Responded,3
2529,F,2,1,73338,N,S,Auto,Budget,Married No Kids,6,9.01,1,10,Responded,3
2530,F,1,0,433.74,N,S,CC,FreeLocal,High Income Families,9,40.91,3,2,Responded,4
2531,F,3,2,16962.2,N,M,CC,Budget,High Income Families,6,8.96,2,9,Did Not Respond,3
2533,M,3,2,10708.3,N,M,CH,Budget,Low Value and No Kids,29,117.26,2,10,Did Not Respond,2
2536,F,1,0,2031.61,N,M,CC,Budget,High Income Families,22,87.4,4,11,Responded,1
2539,F,3,2,16938.5,N,S,CH,FreeLocal,Low Value and No Kids,4,8.76,4,7,Did Not Respond,3
2542,F,1,0,55221,N,M,CC,FreeLocal,High Income Families,3,15.2,4,0,Did Not Respond,3
2543,F,2,1,8073.11,N,M,Auto,FreeLocal,Married No Kids,18,60.35,4,14,Responded,3
2544,M,1,0,95448.6,Y,M,CH,Budget,Low Value and No Kids,6,5.21,3,12,Did Not Respond,4
2545,M,2,1,24141.5,Y,S,CC,FreeLocal,High Income Families,25,97.05,4,14,Responded,1
2546,M,3,2,63152.6,Y,S,CC,Budget,High Income Families,14,40.07,4,15,Did Not Respond,4
2548,M,3,2,72084.7,N,S,CC,Budget,High Income Families,8,9.02,1,15,Did Not Respond,4
2549,F,1,0,42760.5,N,S,CC,Budget,High Income Families,11,40.23,4,7,Did Not Respond,3
2550,F,2,1,49072,N,S,Auto,Budget,Married No Kids,7,10.74,2,12,Responded,4
2551,F,1,0,27371.8,Y,M,CC,FreeLocal,High Income Families,29,126.55,2,8,Did Not Respond,4
2554,M,2,1,71472.9,N,M,CH,Budget,Low Value and No Kids,26,114.2,1,8,Responded,3
2555,F,1,0,95405.7,N,M,CC,Budget,High Income Families,3,6.21,3,4,Did Not Respond,4
2556,F,1,0,95786.8,Y,S,CC,Budget,High Income Families,22,87.46,2,11,Did Not Respond,3
2558,M,1,0,90321.6,N,S,CC,FreeLocal,High Income Families,2,11.52,4,0,Responded,4
2559,M,1,0,90478.6,N,S,CH,FreeLocal,Low Value and No Kids,31,136.47,4,9,Responded,4
2560,F,3,2,56187,N,M,CH,Budget,Low Value and No Kids,4,13.74,3,4,Did Not Respond,3
2563,F,2,1,35000,N,S,CC,Budget,High Income Families,46,206.08,2,12,Responded,1
2565,M,1,0,9780.66,N,M,CC,FreeLocal,High Income Families,4,11.32,2,1,Did Not Respond,1
2569,M,3,2,53010.8,N,M,CC,FreeLocal,High Income Families,12,46.42,3,6,Did Not Respond,1
2570,M,1,0,75004.5,N,M,CC,Budget,High Income Families,12,32.19,1,13,Did Not Respond,5
2573,M,1,0,19749.3,N,M,CC,Budget,High Income Families,7,13.94,2,10,Did Not Respond,4
2574,M,2,1,57626.9,Y,S,CC,Budget,High Income Families,10,38.96,3,5,Did Not Respond,3
2575,M,1,0,20078,N,S,CC,Budget,High Income Families,3,6.33,2,5,Did Not Respond,2
2576,F,3,2,47902,N,M,Auto,FreeLocal,Married No Kids,14,49.92,2,9,Did Not Respond,2
2577,M,2,1,7545.96,Y,M,CC,Budget,High Income Families,40,178.36,2,11,Responded,1
2581,M,3,2,89459.9,N,S,CC,FreeLocal,High Income Families,7,22.9,4,6,Responded,4
2584,F,2,1,13576.5,N,S,CC,Budget,High Income Families,8,25.66,3,7,Responded,3
2586,F,3,2,42031.8,N,M,CH,Budget,Low Value and No Kids,12,39.33,1,10,Did Not Respond,3
2591,M,3,2,43634.5,N,S,CC,Budget,High Income Families,29,104.64,3,15,Responded,1
2595,F,2,1,13109.1,N,S,Auto,Budget,Married No Kids,13,40.48,3,11,Responded,4
2596,M,2,1,92647.5,N,S,CC,Budget,High Income Families,6,10.34,4,8,Responded,4
2597,F,3,2,21021.6,Y,S,CC,Budget,High Income Families,3,11.19,3,2,Responded,4
2598,M,1,0,74460.7,Y,S,CC,FreeLocal,High Income Families,41,179.93,1,13,Responded,4
2599,F,2,1,43894.5,N,M,CC,FreeLocal,High Income Families,14,40.38,2,15,Did Not Respond,3
2600,F,3,2,28787.4,N,S,Auto,Budget,Married No Kids,17,58.09,4,14,Did Not Respond,3
2601,F,2,1,94278.7,Y,S,CC,FreeLocal,High Income Families,7,9.67,1,13,Did Not Respond,4
2602,F,1,0,83900.2,N,M,CC,FreeLocal,High Income Families,7,8.62,1,14,Did Not Respond,3
2603,M,2,1,13091.6,N,M,CC,Budget,High Income Families,9,20.26,2,11,Did Not Respond,4
2604,F,1,0,91708.4,N,M,CH,Budget,Low Value and No Kids,10,31.55,3,9,Did Not Respond,2
2605,F,1,0,64335,Y,S,CC,FreeLocal,High Income Families,31,137.33,1,9,Did Not Respond,1
2606,F,3,2,62061.8,Y,M,Auto,FreeLocal,Married No Kids,16,52.22,4,15,Responded,3
2607,F,2,1,20550.9,Y,M,CC,Budget,High Income Families,17,57.06,2,14,Responded,1
2608,F,1,0,76142,N,S,CC,FreeLocal,High Income Families,23,84.1,2,14,Did Not Respond,2
2609,F,2,1,46513.5,N,M,Auto,Budget,Married No Kids,12,41.71,2,9,Did Not Respond,2
2610,M,2,1,1765.41,N,S,CC,FreeLocal,High Income Families,10,44.95,2,2,Did Not Respond,1
2611,F,3,2,19131.1,N,S,Auto,Budget,Married No Kids,11,34.91,4,11,Responded,4
2612,F,1,0,98716.3,N,S,CC,FreeLocal,High Income Families,9,13.92,1,10,Did Not Respond,4
2613,F,3,2,38280,N,S,Auto,FreeLocal,Married No Kids,17,74.97,2,6,Did Not Respond,2
2615,F,3,2,6440.46,Y,S,CH,Budget,Low Value and No Kids,10,27.2,1,11,Did Not Respond,3
2616,M,2,1,63900.9,N,M,CC,Budget,High Income Families,9,39.04,2,4,Did Not Respond,2
2617,M,3,2,28766.9,N,M,CC,Budget,High Income Families,13,58.08,3,3,Did Not Respond,3
2618,F,2,1,56722.8,N,M,CC,FreeLocal,High Income Families,15,51.17,3,9,Did Not Respond,4
2619,M,2,1,5252.29,N,M,Auto,Budget,Married No Kids,4,17.08,2,1,Did Not Respond,1
2620,F,1,0,78851.3,N,M,CC,FreeLocal,High Income Families,6,28.66,1,0,Did Not Respond,3
2621,M,1,0,72928.2,N,S,CC,Budget,High Income Families,41,196.22,2,4,Did Not Respond,3
2622,M,3,2,91272.2,Y,M,CC,FreeLocal,High Income Families,8,13.01,4,13,Responded,1
2623,F,1,0,83891.9,Y,M,CH,Budget,Low Value and No Kids,15,45.47,2,14,Did Not Respond,4
2624,M,1,0,3601.71,N,S,Auto,Budget,Married No Kids,25,111.84,3,5,Did Not Respond,3
2627,F,1,0,73228.3,N,S,Auto,Budget,Married No Kids,10,28.11,1,11,Did Not Respond,5
2630,M,2,1,64792.3,N,M,CH,FreeLocal,Low Value and No Kids,10,36.84,3,7,Responded,4
2632,F,1,0,93322.1,Y,S,CH,Budget,Low Value and No Kids,8,8.79,1,15,Responded,3
2635,M,3,2,49910.7,Y,M,CC,Budget,High Income Families,10,23.72,3,14,Did Not Respond,4
2636,M,2,1,76161.4,Y,M,CC,FreeLocal,High Income Families,8,25.58,4,6,Responded,3
2637,F,3,2,55860,Y,M,CC,FreeLocal,High Income Families,5,10.35,2,8,Did Not Respond,1
2644,M,3,2,57360.8,Y,M,CC,FreeLocal,High Income Families,14,57.25,1,5,Did Not Respond,4
2645,M,2,1,92414.7,Y,M,CC,FreeLocal,High Income Families,8,10.62,3,15,Responded,3
2647,F,3,2,14578.8,Y,S,Auto,Budget,Married No Kids,21,95.1,1,6,Responded,4
2648,F,3,2,87578.2,Y,M,CC,Budget,High Income Families,4,22.15,2,0,Did Not Respond,4
2649,F,3,2,86695.4,N,M,CC,FreeLocal,High Income Families,12,32.09,1,13,Did Not Respond,1
2653,F,1,0,66666,N,M,Auto,FreeLocal,Married No Kids,24,90.18,2,15,Did Not Respond,4
2654,M,2,1,2067.82,N,M,CC,Budget,High Income Families,17,70.65,1,8,Did Not Respond,3
2657,M,1,0,30665.2,Y,S,Auto,FreeLocal,Married No Kids,15,63.28,2,3,Did Not Respond,1
2658,F,2,1,77000,Y,M,Auto,FreeLocal,Married No Kids,7,30.95,2,3,Did Not Respond,3
2659,F,2,1,98680.4,Y,M,CH,FreeLocal,Low Value and No Kids,5,8.85,3,9,Did Not Respond,3
2660,M,1,0,65619.7,Y,M,CC,Budget,High Income Families,32,144.66,3,7,Responded,3
2661,F,2,1,95620.3,Y,M,CC,Budget,High Income Families,21,93.61,2,5,Did Not Respond,3
2662,F,1,0,85275,N,S,Auto,FreeLocal,Married No Kids,35,151.61,3,11,Did Not Respond,5
2663,F,2,1,66921.4,Y,M,CC,FreeLocal,High Income Families,5,8.97,4,8,Did Not Respond,4
2664,F,2,1,98453.6,Y,M,Auto,FreeLocal,Married No Kids,5,11.65,3,7,Did Not Respond,4
2666,F,3,2,57420,Y,S,Auto,Budget,Married No Kids,56,252.53,3,13,Did Not Respond,3
2667,M,1,0,58986.2,N,M,CH,FreeLocal,Low Value and No Kids,7,26.69,2,2,Did Not Respond,2
2668,F,3,2,47639.1,N,M,CC,Budget,High Income Families,11,39.62,2,9,Did Not Respond,4
2671,F,1,0,39461,N,S,CC,FreeLocal,High Income Families,25,103.52,1,11,Did Not Respond,1
2672,M,2,1,47371,Y,M,CC,Budget,High Income Families,54,258.29,2,2,Did Not Respond,4
2673,F,1,0,89813.6,N,S,CC,FreeLocal,High Income Families,33,149.26,4,7,Did Not Respond,1
2675,M,2,1,16432.1,Y,S,CH,Budget,Low Value and No Kids,22,80.47,3,10,Responded,1
2678,F,2,1,540.4,Y,S,Auto,Budget,Married No Kids,4,7.75,1,6,Responded,3
2680,F,3,2,80087.7,N,M,CC,FreeLocal,High Income Families,6,22.82,2,4,Did Not Respond,3
2681,F,3,2,59691.3,N,M,CC,Budget,High Income Families,56,256.7,4,11,Responded,2
2682,F,3,2,11251.1,Y,S,CC,FreeLocal,High Income Families,28,113.48,4,14,Responded,3
2685,M,2,1,37626,N,S,CH,Budget,Low Value and No Kids,17,71.55,2,4,Did Not Respond,2
2687,F,3,2,3416.62,Y,S,CC,Budget,High Income Families,25,104.73,2,9,Responded,1
2688,F,1,0,93454.3,Y,S,Auto,FreeLocal,Married No Kids,9,25.18,2,9,Did Not Respond,3
2689,M,1,0,5745,Y,M,CC,FreeLocal,High Income Families,9,17.71,2,13,Responded,1
2695,F,2,1,13829.4,N,M,CH,FreeLocal,Low Value and No Kids,7,8.84,4,23,Responded,1
2696,F,3,2,11234.7,Y,M,CC,Budget,High Income Families,23,112.72,4,0,Did Not Respond,3
2698,F,2,1,82931.3,N,M,Auto,FreeLocal,Married No Kids,27,118,1,10,Did Not Respond,5
2699,F,3,2,57483.9,N,M,CH,Budget,Low Value and No Kids,9,27.29,1,9,Did Not Respond,3
2701,F,3,2,21274,N,S,Auto,FreeLocal,Married No Kids,9,32.43,4,5,Responded,3
2702,F,3,2,28267,N,M,CC,FreeLocal,High Income Families,43,192.53,3,11,Did Not Respond,2
2704,F,3,2,36725.1,N,M,CH,Budget,Low Value and No Kids,19,77,2,4,Did Not Respond,4
2708,M,2,1,94188.3,N,S,CC,Budget,High Income Families,8,19.78,1,10,Responded,4
2711,F,3,2,91861,Y,M,CC,Budget,High Income Families,4,6.74,1,8,Did Not Respond,3
2714,F,2,1,12374.9,Y,S,Auto,FreeLocal,Married No Kids,25,106.1,4,9,Responded,2
2715,F,3,2,69133.9,Y,M,CH,FreeLocal,Low Value and No Kids,9,37.73,4,4,Did Not Respond,2
2717,F,3,2,84948,Y,M,CH,FreeLocal,Low Value and No Kids,5,12.58,3,6,Did Not Respond,2
2718,F,3,2,30998.8,N,M,Auto,Budget,Married No Kids,11,50.5,2,1,Did Not Respond,3
2720,M,1,0,15924.2,N,S,CH,FreeLocal,Low Value and No Kids,0,1.46,2,0,Did Not Respond,1
2724,M,3,2,21416.5,N,M,CC,FreeLocal,High Income Families,6,8.53,3,5,Did Not Respond,2
2728,M,3,2,78554.2,N,M,Auto,Budget,Married No Kids,7,23.03,3,3,Did Not Respond,1
2729,F,3,2,38215.9,N,M,Auto,Budget,Married No Kids,0,0.97,1,0,Did Not Respond,2
2730,F,2,1,14085.5,N,M,CC,FreeLocal,High Income Families,35,160.42,1,15,Responded,1
2731,F,3,2,49745.3,N,M,CH,Budget,Low Value and No Kids,5,24.44,4,1,Did Not Respond,3
2733,F,3,2,88427,N,M,CC,Budget,High Income Families,14,43.34,2,11,Did Not Respond,1
2734,F,3,2,98003.7,Y,M,CC,FreeLocal,High Income Families,17,83.39,2,1,Did Not Respond,2
2735,M,1,0,89142.7,N,S,CC,Budget,High Income Families,3,5.01,2,2,Did Not Respond,2
2736,F,1,0,74530.8,N,S,Auto,FreeLocal,Married No Kids,26,106.5,3,10,Did Not Respond,4
2738,F,1,0,32962.6,N,S,CC,Budget,High Income Families,53,262.91,1,23,Responded,1
2743,F,3,2,76289.2,N,M,CC,Budget,High Income Families,21,82.43,4,11,Did Not Respond,3
2745,M,2,1,66931.9,N,M,CC,Budget,High Income Families,3,5.35,3,6,Responded,4
2746,M,3,2,9309.57,Y,M,CC,FreeLocal,High Income Families,22,99.73,1,4,Did Not Respond,2
2747,F,2,1,42000,N,M,Auto,FreeLocal,Married No Kids,10,26.78,4,17,Responded,1
2748,F,1,0,43000,N,S,CC,Budget,High Income Families,34,154.77,4,14,Responded,1
2749,F,1,0,42000,N,S,CC,Budget,High Income Families,13,61.44,3,13,Responded,1
2750,F,3,2,32098,N,S,Auto,Budget,Married No Kids,8,35.73,4,19,Responded,1
2751,F,1,0,77726.4,N,S,Auto,Budget,Married No Kids,5,9.51,3,7,Did Not Respond,4
2752,F,3,2,35000,N,S,CC,FreeLocal,High Income Families,13,38.18,3,20,Did Not Respond,1
2753,F,2,1,2800.68,N,S,CC,Budget,High Income Families,27,106.3,4,14,Responded,3
2756,F,3,2,90271.6,N,M,CC,FreeLocal,High Income Families,22,96.43,4,7,Did Not Respond,3
2760,F,3,2,64816.6,Y,M,CC,Budget,High Income Families,6,6.87,4,11,Did Not Respond,2
2761,F,3,2,98217.1,N,M,CC,FreeLocal,High Income Families,9,13.24,2,15,Responded,3
2764,F,1,0,15989.3,N,S,CC,Budget,High Income Families,6,25.49,3,2,Responded,4
2770,M,2,1,84978.1,N,S,CH,FreeLocal,Low Value and No Kids,18,76.07,2,3,Responded,1
2771,F,3,2,36647.9,N,M,CC,Budget,High Income Families,21,85.96,1,11,Responded,3
2772,F,1,0,64319.2,N,S,CH,Budget,Low Value and No Kids,8,37.15,1,2,Did Not Respond,3
2773,F,2,1,73338,N,S,Auto,Budget,Married No Kids,6,9.01,3,10,Did Not Respond,3
2774,F,1,0,433.74,N,S,CC,FreeLocal,High Income Families,9,40.91,1,2,Responded,4
2775,F,3,2,16962.2,N,M,CC,Budget,High Income Families,6,8.96,1,9,Did Not Respond,3
2777,M,3,2,10708.3,N,M,CH,Budget,Low Value and No Kids,29,117.26,1,10,Did Not Respond,2
2780,F,1,0,2031.61,N,M,CC,Budget,High Income Families,22,87.4,1,11,Responded,1
2783,F,3,2,16938.5,N,S,CH,FreeLocal,Low Value and No Kids,4,8.76,3,7,Did Not Respond,3
2786,F,1,0,55221,N,M,CC,FreeLocal,High Income Families,3,15.2,4,0,Did Not Respond,3
2787,F,2,1,8073.11,N,M,Auto,FreeLocal,Married No Kids,18,60.35,3,14,Did Not Respond,4
2788,M,1,0,95448.6,Y,M,CH,Budget,Low Value and No Kids,6,5.21,4,12,Did Not Respond,4
2789,M,2,1,24141.5,Y,S,CC,FreeLocal,High Income Families,25,97.05,3,14,Responded,1
2790,M,3,2,63152.6,Y,S,CC,Budget,High Income Families,14,40.07,4,15,Did Not Respond,4
2792,M,3,2,72084.7,N,S,CC,Budget,High Income Families,8,9.02,4,15,Did Not Respond,4
2793,F,1,0,42760.5,N,S,CC,Budget,High Income Families,11,40.23,3,7,Did Not Respond,4
2794,F,2,1,49072,N,S,Auto,Budget,Married No Kids,7,10.74,4,12,Did Not Respond,3
2795,F,1,0,27371.8,Y,M,CC,FreeLocal,High Income Families,29,126.55,4,8,Did Not Respond,3
2798,M,2,1,71472.9,N,M,CH,Budget,Low Value and No Kids,26,114.2,3,8,Responded,3
2799,F,1,0,95405.7,N,M,CC,Budget,High Income Families,3,6.21,3,4,Did Not Respond,5
2800,F,1,0,95786.8,Y,S,CC,Budget,High Income Families,22,87.46,1,11,Did Not Respond,4
2802,M,1,0,90321.6,N,S,CC,FreeLocal,High Income Families,2,11.52,3,0,Responded,4
2803,M,1,0,90478.6,N,S,CC,FreeLocal,High Income Families,31,136.47,2,9,Responded,4
2804,F,3,2,56187,N,M,CH,Budget,Low Value and No Kids,4,13.74,2,4,Did Not Respond,4
2807,F,2,1,38000,N,S,CC,Budget,High Income Families,46,206.08,3,12,Responded,1
2813,M,3,2,53010.8,N,M,CC,FreeLocal,High Income Families,12,46.42,1,6,Did Not Respond,1
2814,M,1,0,75004.5,N,M,CC,Budget,High Income Families,12,32.19,4,13,Did Not Respond,5
2817,M,1,0,19749.3,N,M,CC,Budget,High Income Families,7,13.94,2,10,Did Not Respond,4
2818,M,2,1,57626.9,Y,S,CC,Budget,High Income Families,10,38.96,4,5,Did Not Respond,3
2819,M,3,2,20078,N,M,CC,Budget,High Income Families,3,6.33,4,5,Did Not Respond,2
2820,F,3,2,47902,N,M,Auto,FreeLocal,Married No Kids,14,49.92,4,9,Did Not Respond,2
2821,M,2,1,7545.96,Y,M,CC,Budget,High Income Families,40,178.36,1,11,Responded,1
2825,M,3,2,89459.9,N,S,CC,FreeLocal,High Income Families,7,22.9,2,6,Responded,4
2827,F,2,1,37000,N,S,CC,Budget,High Income Families,46,206.08,1,12,Responded,1
2829,M,1,0,9780.66,N,M,CC,FreeLocal,High Income Families,4,11.32,2,1,Did Not Respond,1
2833,M,3,2,53010.8,N,M,CC,FreeLocal,High Income Families,12,46.42,2,6,Did Not Respond,1
2834,M,2,1,75004.5,N,M,CC,Budget,High Income Families,12,32.19,2,13,Did Not Respond,5
2837,M,1,0,19749.3,N,M,CC,Budget,High Income Families,7,13.94,1,10,Did Not Respond,4
2838,M,2,1,57626.9,Y,S,CC,Budget,High Income Families,10,38.96,3,5,Did Not Respond,3
2839,M,3,2,20078,N,M,CC,Budget,High Income Families,3,6.33,1,5,Did Not Respond,2
2840,F,3,2,47902,N,M,Auto,FreeLocal,Married No Kids,14,49.92,4,9,Did Not Respond,2
2841,M,2,1,7545.96,Y,M,CC,Budget,High Income Families,40,178.36,1,11,Responded,1
2845,M,3,2,89459.9,N,S,CC,FreeLocal,High Income Families,7,22.9,2,6,Responded,4
2848,F,2,1,13576.5,N,S,CC,Budget,High Income Families,8,25.66,1,7,Responded,3
2850,F,3,2,42031.8,N,M,CH,Budget,Low Value and No Kids,12,39.33,3,10,Did Not Respond,3
2851,F,2,1,97689.2,N,S,CC,FreeLocal,High Income Families,3,8.79,4,3,Responded,4
2852,F,2,1,75397.8,Y,S,CC,FreeLocal,High Income Families,12,35.9,4,12,Responded,4
2853,F,2,1,49453.8,N,M,CC,Budget,High Income Families,6,12.33,4,9,Responded,4
2854,M,1,0,92881.8,N,M,CC,FreeLocal,High Income Families,19,85.29,2,1,Responded,1
2855,M,3,2,43634.5,N,S,CC,Budget,High Income Families,29,104.64,2,15,Responded,1
2856,F,1,0,68641.5,Y,S,CC,FreeLocal,High Income Families,11,50.22,4,3,Responded,3
2857,F,2,1,50735.1,Y,M,CC,Budget,High Income Families,6,16.76,4,6,Responded,2
2858,F,2,1,52490.1,N,M,CC,FreeLocal,High Income Families,6,9.81,4,5,Responded,1
2859,F,2,1,13109.1,N,S,Auto,Budget,Married No Kids,13,40.48,3,11,Responded,4
2860,M,2,1,92647.5,N,S,CC,Budget,High Income Families,6,10.34,1,8,Responded,4
2861,F,3,2,21021.6,Y,S,CC,Budget,High Income Families,3,11.19,4,2,Responded,4
2862,M,1,0,74460.7,Y,S,CC,FreeLocal,High Income Families,41,179.93,3,13,Responded,4
2863,F,2,1,43894.5,N,M,CC,FreeLocal,High Income Families,14,40.38,4,15,Responded,3
2864,F,3,2,28787.4,N,S,Auto,Budget,Married No Kids,17,58.09,3,14,Responded,3
2865,F,2,1,94278.7,Y,S,CC,FreeLocal,High Income Families,7,9.67,4,13,Responded,4
2866,F,1,0,83900.2,N,M,CC,FreeLocal,High Income Families,7,8.62,4,14,Responded,3
2867,M,2,1,13091.6,N,M,CC,Budget,High Income Families,9,20.26,4,11,Did Not Respond,4
2868,F,1,0,91708.4,N,M,CH,Budget,Low Value and No Kids,10,31.55,4,9,Responded,2
2870,F,3,2,62061.8,Y,M,Auto,FreeLocal,Married No Kids,16,52.22,1,15,Did Not Respond,3
2871,F,2,1,20550.9,Y,M,CC,Budget,High Income Families,17,57.06,3,14,Responded,1
2874,M,3,2,1765.41,N,M,CC,FreeLocal,High Income Families,10,44.95,4,2,Did Not Respond,1
2875,F,3,2,19131.1,N,S,Auto,Budget,Married No Kids,11,34.91,1,11,Did Not Respond,4
2879,F,3,2,6440.46,Y,S,CH,Budget,Low Value and No Kids,10,27.2,1,11,Did Not Respond,4
2881,M,3,2,28766.9,N,M,CC,Budget,High Income Families,13,58.08,1,3,Did Not Respond,3
2886,M,3,2,91272.2,Y,M,CC,FreeLocal,High Income Families,8,13.01,2,13,Did Not Respond,1
2891,F,1,0,73228.3,N,S,Auto,Budget,Married No Kids,10,28.11,3,11,Did Not Respond,4
2894,M,2,1,64792.3,N,M,CH,FreeLocal,Low Value and No Kids,10,36.84,1,7,Responded,4
2896,F,1,0,93322.1,Y,S,CH,Budget,Low Value and No Kids,8,8.79,1,15,Responded,3
2899,M,3,2,49910.7,Y,M,CC,Budget,High Income Families,10,23.72,4,14,Did Not Respond,4
2900,M,1,0,76161.4,Y,M,CC,FreeLocal,High Income Families,8,25.58,1,6,Responded,3
2901,F,3,2,55860,Y,M,CC,FreeLocal,High Income Families,5,10.35,1,8,Did Not Respond,1
2908,M,3,2,57360.8,Y,M,CC,FreeLocal,High Income Families,14,57.25,3,5,Did Not Respond,4
2909,M,1,0,92414.7,Y,M,CC,FreeLocal,High Income Families,8,10.62,1,15,Responded,3
2911,F,3,2,14578.8,Y,S,Auto,Budget,Married No Kids,21,95.1,3,6,Responded,4
2912,F,3,2,87578.2,Y,M,CC,Budget,High Income Families,4,22.15,1,0,Did Not Respond,4
2913,F,3,2,86695.4,N,M,CC,FreeLocal,High Income Families,12,32.09,2,13,Did Not Respond,1
2917,F,1,0,68000,N,M,Auto,FreeLocal,Married No Kids,24,90.18,2,15,Did Not Respond,3
2918,M,2,1,2067.82,N,M,CC,Budget,High Income Families,17,70.65,3,8,Did Not Respond,3
2921,M,3,2,30665.2,Y,M,Auto,FreeLocal,Married No Kids,15,63.28,4,3,Did Not Respond,1
2922,F,2,1,80000,Y,M,Auto,FreeLocal,Married No Kids,7,30.95,1,3,Did Not Respond,4
2923,F,2,1,98680.4,Y,M,CH,FreeLocal,Low Value and No Kids,5,8.85,1,9,Did Not Respond,4
2924,F,3,2,65619.7,Y,M,CC,Budget,High Income Families,32,144.66,4,7,Did Not Respond,4
2925,F,2,1,95620.3,Y,M,CC,Budget,High Income Families,21,93.61,4,5,Did Not Respond,3
2926,F,2,1,85275,N,D,Auto,FreeLocal,Married No Kids,35,151.61,3,11,Did Not Respond,4
2927,F,2,1,66921.4,Y,M,CC,FreeLocal,High Income Families,5,8.97,2,8,Did Not Respond,3
