"ID","Income","AppliedOnline","Residence","Yrs at Current Address","Yrs with Current Employer","Number of Cards","Creditcard Debt","Loans","Loan Amount","SalePrice","Location","MortgageDefault"
"104606.00","42652.00","YES","Owner Occupier","8.00","5.00","1.00","24.00","1.00","9479.00","355000","100","NO"
"104607.00","42670.00","YES","Owner Occupier","2.00","6.00","2.00","853.00","1.00","10070.00","75000","100","NO"
"104609.00","52024.00","YES","Owner Occupier","2.00","21.00","1.00","3209.00","1.00","9262.00","135000","130","NO"
"104612.00","59977.00","YES","Private Renting","16.00","36.00","1.00","3746.00","0.00","7070.00","121000","100","NO"
"104617.00","57406.00","YES","Owner Occupier","1.00","10.00","1.00","4117.00","1.00","10953.00","105000","101","NO"
"104619.00","42390.00","YES","Owner Occupier","13.00","25.00","1.00","5120.00","1.00","9363.00","328000","100","NO"
"104622.00","49979.00","YES","Owner Occupier","9.00","6.00","2.00","1631.00","0.00","10293.00","143000","101","NO"
"104623.00","68066.00","NO","Owner Occupier","2.00","8.00","2.00","1485.00","1.00","5454.00","222000","100","NO"
"104625.00","40784.00","YES","Owner Occupier","15.00","11.00","1.00","616.00","0.00","5897.00","260000","101","NO"
"104626.00","44005.00","NO","Owner Occupier","23.00","15.00","1.00","2270.00","1.00","5439.00","185000","100","YES"
"104628.00","50112.00","NO","Owner Occupier","18.00","9.00","2.00","493.00","1.00","12695.00","315000","120","NO"
"104629.00","42915.00","NO","Owner Occupier","14.00","15.00","2.00","678.00","1.00","8025.00","140000","110","NO"
"104633.00","49158.00","YES","Owner Occupier","14.00","6.00","1.00","1606.00","1.00","10155.00","650000","101","NO"
